frame,is_detected,pos_cx,pos_cy,pos_Z,vel_cx,vel_cy,vel_Z,P_diag_cx,P_diag_cy,P_diag_Z,P_diag_vcx,P_diag_vcy,P_diag_vZ
136,0,1302.54552528486,254.92567993891842,7.704766127611181,60.67061783327657,-69.20931232368945,-0.6209548349070015,944.0786194599004,944.0786194599004,2987.2487967659813,1180.6759594067453,1180.6759594067453,4370.7374362176015
137,0,1304.567879212636,252.6187028614621,7.684067633114282,60.67061783327657,-69.20931232368945,-0.6209548349070015,1005.9943762314558,1005.9943762314558,3199.504146015643,1205.6759594067453,1205.6759594067453,4470.7374362176015
138,0,1306.5902331404118,250.3117257840058,7.663369138617382,60.67061783327657,-69.20931232368945,-0.6209548349070015,1070.561635135026,1070.561635135026,3421.583356234677,1230.6759594067453,1230.6759594067453,4570.7374362176015
139,0,1308.6125870681876,248.0047487065495,7.642670644120482,60.67061783327657,-69.20931232368945,-0.6209548349070015,1137.835951726167,1137.835951726167,3653.7086496453053,1255.6759594067453,1255.6759594067453,4670.7374362176015
140,0,1310.6349409959635,245.69777162909318,7.621972149623582,60.67061783327657,-69.20931232368945,-0.6209548349070015,1207.8728815604338,1207.8728815604338,3896.1022484697505,1280.6759594067453,1280.6759594067453,4770.7374362176015
141,0,1312.6572949237393,243.39079455163687,7.601273655126683,60.67061783327657,-69.20931232368945,-0.6209548349070015,1280.7279801933823,1280.7279801933823,4148.986374930235,1305.6759594067453,1305.6759594067453,4870.7374362176015
142,0,1314.6796488515151,241.08381747418056,7.580575160629783,60.67061783327657,-69.20931232368945,-0.6209548349070015,1356.4568031805682,1356.4568031805682,4412.5832512489815,1330.6759594067453,1330.6759594067453,4970.7374362176015
143,0,1316.702002779291,238.77684039672425,7.559876666132883,60.67061783327657,-69.20931232368945,-0.6209548349070015,1435.1149060775467,1435.1149060775467,4687.115099648211,1355.6759594067453,1355.6759594067453,5070.7374362176015
144,0,1318.7243567070668,236.46986331926794,7.539178171635983,60.67061783327657,-69.20931232368945,-0.6209548349070015,1516.7578444398737,1516.7578444398737,4972.804142350146,1380.6759594067453,1380.6759594067453,5170.7374362176015
145,0,1320.7467106348427,234.16288624181163,7.518479677139084,60.67061783327657,-69.20931232368945,-0.6209548349070015,1601.4411738231042,1601.4411738231042,5269.87260157701,1405.6759594067453,1405.6759594067453,5270.7374362176015
146,0,1322.7690645626185,231.85590916435532,7.497781182642184,60.67061783327657,-69.20931232368945,-0.6209548349070015,1689.2204497827943,1689.2204497827943,5578.542699551023,1430.6759594067453,1430.6759594067453,5370.7374362176015
147,0,1324.7914184903943,229.54893208689901,7.477082688145284,60.67061783327657,-69.20931232368945,-0.6209548349070015,1780.1512278744995,1780.1512278744995,5899.0366584944095,1455.6759594067453,1455.6759594067453,5470.7374362176015
148,0,1326.8137724181702,227.2419550094427,7.456384193648384,60.67061783327657,-69.20931232368945,-0.6209548349070015,1874.2890636537752,1874.2890636537752,6231.57670062939,1480.6759594067453,1480.6759594067453,5570.7374362176015
149,0,1328.836126345946,224.9349779319864,7.435685699151485,60.67061783327657,-69.20931232368945,-0.6209548349070015,1971.689512676177,1971.689512676177,6576.385048178187,1505.6759594067453,1505.6759594067453,5670.7374362176015
150,0,1330.8584802737219,222.6280008545301,7.414987204654585,60.67061783327657,-69.20931232368945,-0.6209548349070015,2072.4081304972606,2072.4081304972606,6933.683923363024,1530.6759594067453,1530.6759594067453,5770.7374362176015
151,0,1332.8808342014977,220.32102377707378,7.394288710157685,60.67061783327657,-69.20931232368945,-0.6209548349070015,2176.5004726725815,2176.5004726725815,7303.695548406123,1555.6759594067453,1555.6759594067453,5870.7374362176015
152,0,1334.9031881292735,218.01404669961747,7.373590215660785,60.67061783327657,-69.20931232368945,-0.6209548349070015,2284.022094757695,2284.022094757695,7686.642145529704,1580.6759594067453,1580.6759594067453,5970.7374362176015
153,0,1336.9255420570494,215.70706962216116,7.352891721163886,60.67061783327657,-69.20931232368945,-0.6209548349070015,2395.0285523081566,2395.0285523081566,8082.745936955991,1605.6759594067453,1605.6759594067453,6070.7374362176015
154,1,883.1097559268726,408.55512253495283,5.323525319939875,-256.2838524208666,66.48635179982286,-2.097713337609885,8.967838961671882,8.967838961671882,0.5183358631200224,421.69911430234424,421.69911430234424,1580.893972351948
155,1,876.2147375532367,388.63593486192815,5.204874833949333,-252.8899578432516,20.894487517439345,-3.222047268125516,4.703395562200846,4.703395562200846,0.12896529694770095,424.8568521803853,424.8568521803853,524.8316871481272
156,1,871.6459285481005,366.92419763161246,4.7035429578382955,-237.0723229840326,-70.91028857601603,-12.078551037753035,3.5348893031783635,3.5348893031783635,0.10687916155516232,411.4800750777549,411.4800750777549,218.63585683617868
157,1,869.1464614342913,343.63973313048825,5.255766098838331,-206.34089054127043,-189.9057530965153,6.064819777683317,3.19669655947645,3.19669655947645,0.054777606101209644,379.511903711376,379.511903711376,154.27505443316122
158,1,867.9253481863286,317.42247501151576,6.138940190536796,-170.23332639284843,-316.84302218169483,20.310989639714805,3.143397239684017,3.143397239684017,0.10345096691092068,335.7750541395661,335.7750541395661,170.1959172944476
159,1,867.6848558988255,290.47378100225853,6.270409378656728,-135.24289951880326,-422.3642392124864,10.522886084071352,3.1533473805258043,3.1533473805258043,0.20522989421827229,290.2565259206075,290.2565259206075,195.6461644601539
160,1,867.722970906686,264.5337730932529,6.257174538122555,-107.02132453427653,-495.99515843165,4.963585393959654,3.1429672953869905,3.1429672953869905,0.22738217117009457,250.26372310530365,250.26372310530365,192.84676135461987
161,1,867.4570944703796,242.27445626322856,6.336045671238799,-87.54634710489708,-529.7726858996572,3.69014832853348,3.0969616716378976,3.0969616716378976,0.20998370104850828,218.72745927506028,218.72745927506028,192.64776868462133
162,1,873.6917531830874,226.4810412700091,3.8948494809605316,-36.21962999055931,-519.3105088757593,-35.02134078630477,3.025618094711482,3.025618094711482,0.20872636512497827,195.54293266096124,195.54293266096124,196.64816440011913
163,0,872.4844321834021,209.17069097415043,2.727471454750373,-36.21962999055931,-519.3105088757593,-35.02134078630477,4.374008926912633,4.374008926912633,0.637299068474966,220.54293266096124,220.54293266096124,296.64816440011913
164,0,871.2771111837168,191.86034067829178,1.560093428540214,-36.21962999055931,-519.3105088757593,-35.02134078630477,6.184717387249253,6.184717387249253,1.6139788038252183,245.54293266096124,245.54293266096124,396.64816440011913
165,1,883.2165969687369,208.28080835125394,0.7546057144241416,24.03937779001128,-364.7037168452538,-31.48792423599556,4.3749433584533355,4.3749433584533355,4.266009952868513e-06,183.60061649583838,183.60061649583838,176.24105229579584
166,1,886.5491281316018,223.8575553193075,-0.1971114660756229,35.23804666144614,-242.00443392884796,-28.55160020026491,3.5695149338846823,3.5695149338846823,1.800009077745167e-08,162.67517990290486,162.67517990290486,100.00385541239146
167,1,887.5136487084757,241.74396873210674,-1.0509771324766264,34.310136751938764,-127.37122200297921,-25.615970942422145,3.1317472824900445,3.1317472824900445,1.792542558939435e-08,155.06878588836017,155.06878588836017,100.0000323088907
168,1,887.6340709572142,268.7939425604652,-1.8076392477899401,29.709483044174647,13.338023949720423,-22.69986440004279,2.875802848578253,2.875802848578253,1.7966425484500328e-08,152.76986321269268,152.76986321269268,100.00003229373677
169,1,887.6043610940754,301.7873646983537,-2.4669801980732635,25.004941391735382,163.4589924763849,-19.780229452036576,2.7246005049593256,2.7246005049593256,1.796642550438745e-08,152.60604903527917,152.60604903527917,100.00003231686352
170,1,889.4438718009887,339.8755486085005,-3.028810589459649,29.763714141038395,317.85486752159414,-16.854912688608568,2.638036815869548,2.638036815869548,1.7903897694796456e-08,153.12930804971785,153.12930804971785,100.00003231686354
171,1,893.5804537175221,380.50541106296714,-3.4930508766599897,44.95267008660253,462.9341536842343,-13.927209559774836,2.5918226593293707,2.5918226593293707,1.7945582882113058e-08,153.67022000774404,153.67022000774404,100.00003227309406
172,1,898.6886198279772,421.07356679936504,-3.859325491462931,62.656034071660756,586.2143071365098,-10.988239393282997,2.570000429252346,2.570000429252346,1.7966425493710554e-08,153.96354554237476,153.96354554237476,100.00003231561294
173,1,909.8114979920375,455.69961971008775,-4.127195040181214,107.39767607076902,660.9240440919107,-8.03608741618212,2.5618970492203843,2.5618970492203843,1.79664255089888e-08,153.96031934739034,153.96031934739034,100.00003233687245
174,1,916.0895975293084,482.65090874055903,-4.297018803222673,120.83242446591954,685.4241092549247,-5.094713842943491,2.560593611854286,2.560593611854286,1.7945582909492233e-08,153.71658020339277,153.71658020339277,100.00003233687242
175,1,925.1707548121846,501.85523642271573,-4.368783522897518,146.05253267697734,667.2422370362319,-2.1529425402713946,2.561909091095717,2.561909091095717,1.7924740299001952e-08,153.32468134573853,153.32468134573853,100.0000322755952
176,1,934.619687174903,514.7746816952848,-4.342551699121476,168.92099514950607,620.7018434686693,0.7869537650740424,2.563588946894179,2.563588946894179,1.7903897669943762e-08,152.8740595679007,152.8740595679007,100.00003223432681
177,1,944.5887905759029,523.7714885435923,-4.218363293967073,190.5659920899292,562.3623053418628,3.7256512079507274,2.5646387266494677,2.5646387266494677,1.7924740255515125e-08,152.43303364091582,152.43303364091582,100.00003223307623
178,1,954.8677127301345,528.8202877580411,-3.9961353528881567,210.13536966642477,494.1033038286838,6.666837284810882,2.5648070915055334,2.5648070915055334,1.796642547259061e-08,152.0442752323416,152.0442752323416,100.00003225433572
179,1,964.991390107089,526.0358537907806,-3.6758207167938197,225.662305791739,398.25583470262814,9.609438130181056,2.564218357328003,2.564218357328003,1.7924740282862497e-08,151.7277831316073,151.7277831316073,100.00003233687244
180,1,975.2621556114445,517.6778766255514,-3.2574222267992408,239.33151140075162,290.6742532422437,12.551953751852434,2.5631366246809497,2.5631366246809497,1.7966425499776934e-08,151.48689238103614,151.48689238103614,100.00003225433574
181,1,984.6503398683597,506.4903577318086,-2.740827950912027,246.34049392999364,186.9326356890487,15.497827324086721,2.5618322227086088,2.5618322227086088,1.792474028286251e-08,151.31458398301447,151.31458398301447,100.00003229685461
182,1,993.8327837806887,493.4758866553021,-2.1260325862910396,251.16366406903208,91.34498486070795,18.44385998833271,2.5605193131642863,2.5605193131642863,1.7966425485397395e-08,151.198739407378,151.198739407378,100.00003229435352
183,1,1002.7551902898548,479.42556048645383,-1.4129245798311638,253.89595314496447,6.46357003780642,21.39323924068653,2.559337762210689,2.559337762210689,1.794558290096427e-08,151.1258944168056,151.1258944168056,100.00003229685463
184,0,1011.2183887280203,479.64101282104735,-0.6998166051416128,253.89595314496447,6.46357003780642,21.39323924068653,3.574435649923723,3.574435649923723,0.11111120080665111,176.1258944168056,176.1258944168056,200.0000322968546
185,1,1017.6576137908581,459.74963979752573,0.11160860122419444,244.24585517873516,-89.40371599517394,23.162949144694533,3.1948578259016744,3.1948578259016744,1.792513760873288e-08,161.15498159787398,161.15498159787398,120.00001672978775
186,1,1023.9357196279836,442.53537012138554,1.6388122517659967,235.49870478013435,-156.22066325840916,45.81610464352501,2.950454640955288,2.950454640955288,0.00010928964873088819,154.4472198559188,154.4472198559188,100.09837677423567
187,1,1030.039599167817,426.56193047124606,4.563113100816605,227.29872092630663,-206.78069137132076,87.64689695112793,2.7909072211758112,2.7909072211758112,0.015513817382077593,151.78024227380675,151.78024227380675,114.0057455758971
188,0,1037.616223198694,419.6692407588687,7.48467633252087,227.29872092630663,-206.78069137132076,87.64689695112793,3.8333351032303518,3.8333351032303518,0.17315370402326646,176.78024227380675,176.78024227380675,214.0057455758971
189,1,1041.5613376207093,403.1229632411179,8.682907209608452,210.62776836720886,-251.09683580221005,59.393899113091805,3.3121293550036595,3.3121293550036595,0.5225208407534361,161.1348513822727,161.1348513822727,267.5800234935377
190,1,1046.0930662417984,389.8902431013121,8.436410506002531,199.25825891784436,-273.30799142986876,31.406502146235987,3.0021418731841916,3.0021418731841916,0.8693429635164408,154.78531270165692,154.78531270165692,285.15027775097667
191,1,1050.2033099057244,377.8297228896675,7.5922639933898095,187.57169889863667,-286.9266435669526,11.225977210681862,2.811259917531141,2.811259917531141,0.8253262874159806,152.57401551839743,152.57401551839743,261.0795239330827
192,1,1054.1936094872067,367.88213390885096,7.352751249209563,176.94751668516864,-288.72717572569,4.914256865990434,2.694497371414501,2.694497371414501,0.507187516853804,152.17558196849035,152.17558196849035,234.6406072606651
193,0,1060.091860043379,358.25789471799465,7.516559811409244,176.94751668516864,-288.72717572569,4.914256865990434,3.707250295169103,3.707250295169103,1.1156439396362827,177.17558196849035,177.17558196849035,334.6406072606651
194,1,1063.0997420466865,351.7934633205578,7.460137491527423,163.5165414798298,-274.0441692679188,2.653460580626424,3.2495887036516367,3.2495887036516367,0.49340586456649105,162.52345100472166,162.52345100472166,238.28979483354053
195,1,1066.879383645017,344.4108128503486,8.138913308305073,155.7896321183964,-265.94155096464596,9.660861378378002,2.9718015899551293,2.9718015899551293,0.3802577900626142,156.1936443391934,156.1936443391934,237.45947428653386
196,0,1072.072371382297,335.54609448486036,8.460942020917672,155.7896321183964,-265.94155096464596,9.660861378378002,4.061531265960517,4.061531265960517,0.9450216660362725,181.1936443391934,181.1936443391934,337.45947428653386
197,0,1077.265359119577,326.68137611937215,8.782970733530272,155.7896321183964,-265.94155096464596,9.660861378378002,5.526135707164113,5.526135707164113,2.148584373757784,206.1936443391934,206.1936443391934,437.45947428653386
198,1,1077.5873207902032,325.83987263085197,9.176682273367739,134.87634985037002,-231.49464899305966,10.311812584989633,4.067343089074363,4.067343089074363,0.9536116950696114,169.37148117418218,169.37148117418218,268.662035466472
199,1,1079.8475411723964,321.7453505707554,9.315960292399867,125.34400327866847,-216.05139322713424,8.343233610997618,3.3826913178860134,3.3826913178860134,0.8161192542984909,157.3387809142563,157.3387809142563,274.71505537181594
200,0,1084.0256746150187,314.54363746318427,9.59406807943312,125.34400327866847,-216.05139322713424,8.343233610997618,4.519048245312296,4.519048245312296,1.6452360998444746,182.3387809142563,182.3387809142563,374.71505537181594
201,0,1088.203808057641,307.3419243556131,9.872175866466373,125.34400327866847,-216.05139322713424,8.343233610997618,6.032824685881371,6.032824685881371,3.195941957327827,207.3387809142563,207.3387809142563,474.71505537181594
202,1,1088.189062291043,310.50254110898715,8.258031847064144,108.1843805980216,-173.6429045410781,-6.730270425439404,4.229562913169625,4.229562913169625,1.4265217126459762,169.52953611895856,169.52953611895856,304.14396006683353
203,1,1089.3097011857296,310.11376999687144,8.752570135101113,97.94210277242979,-151.39336303337146,-0.601420493325465,3.4413611159893533,3.4413611159893533,0.5763470701705817,158.35065657649872,158.35065657649872,262.72220768703767
204,0,1092.5744379448106,305.0673245624257,8.732522785323598,97.94210277242979,-151.39336303337146,-0.601420493325465,4.562717021643521,4.562717021643521,1.1958388651260274,183.35065657649872,183.35065657649872,362.72220768703767
205,0,1095.8391747038916,300.02087912798,8.712475435546082,97.94210277242979,-151.39336303337146,-0.601420493325465,6.063741053023241,6.063741053023241,2.510268899386001,208.35065657649872,208.35065657649872,462.72220768703767
206,1,1096.3232493123821,301.81469510531304,9.611882215203119,86.64000681626537,-123.59088770397679,7.384590345426104,4.235290968926671,4.235290968926671,0.842087335585642,171.15620403818946,171.15620403818946,268.5247748862072
207,1,1098.308251881891,299.40825722229204,10.089897040847761,82.92637540739622,-116.54501105732182,9.700980394184883,3.441812812679524,3.441812812679524,0.8301386659003247,160.1094909205539,160.1094909205539,288.8868745364745
208,0,1101.072464395471,295.5234235203813,10.413263053987258,82.92637540739622,-116.54501105732182,9.700980394184883,4.563356198241066,4.563356198241066,1.7040180408935077,185.1094909205539,185.1094909205539,388.8868745364745
209,0,1103.8366769090508,291.63858981847056,10.736629067126755,82.92637540739622,-116.54501105732182,9.700980394184883,6.0684762302927275,6.0684762302927275,3.330979359301079,210.1094909205539,210.1094909205539,488.8868745364745
210,1,1104.8884424902608,291.1053954519983,10.42663547087961,75.9452177307186,-102.88133352445385,4.664405094957153,4.238858942024266,4.238858942024266,1.8478410528739997,172.3892769483362,172.3892769483362,330.5389827927869
211,1,1106.5930788686835,286.7147511435515,10.10485496035349,72.53447204607224,-106.84644552894015,0.8232442543453349,3.4453754863830586,3.4453754863830586,1.3198620051417955,161.02778498818444,161.02778498818444,309.09278229002575
212,1,1108.3419308193954,282.73442053514606,10.826975494136056,69.66950897507913,-108.63995992876745,6.953054649815055,3.0317188266910478,3.0317188266910478,1.0518668303309435,157.78149528177775,157.78149528177775,306.3451003145272
213,0,1110.6642477852315,279.11308853752047,11.058743982463223,69.66950897507913,-108.63995992876745,6.953054649815055,4.072625291621164,4.072625291621164,2.011024671832751,182.78149528177775,182.78149528177775,406.3451003145272
214,0,1112.9865647510676,275.4917565398949,11.290512470790391,69.66950897507913,-108.63995992876745,6.953054649815055,5.491935079399676,5.491935079399676,3.762060514033508,207.78149528177775,207.78149528177775,506.3451003145272
215,1,1114.1747003552662,275.55514779820214,9.569806854043037,64.84229910613725,-92.95734243302847,-7.978308642791919,4.044417845088467,4.044417845088467,2.129754148047289,172.9892716628858,172.9892716628858,349.1702345047738
216,1,1114.8871021840346,274.4866318888572,8.747482036723943,58.657910824323565,-84.29300691458403,-12.2900723539021,3.3688198414598856,3.3688198414598856,0.9788292999613137,161.27727572843943,161.27727572843943,291.53823422350433
217,0,1116.8423658781787,271.67686499170435,8.337812958260539,58.657910824323565,-84.29300691458403,-12.2900723539021,4.50656169105401,4.50656169105401,1.8084667934424172,186.27727572843943,186.27727572843943,391.53823422350433
218,0,1118.7976295723229,268.8670980945515,7.928143879797136,58.657910824323565,-84.29300691458403,-12.2900723539021,6.030475264489111,6.030475264489111,3.39707814075353,211.27727572843943,211.27727572843943,491.53823422350433
219,0,1120.752893266467,266.0573311973987,7.518474801333733,58.657910824323565,-84.29300691458403,-12.2900723539021,7.996116117320744,7.996116117320744,5.966885564116875,236.27727572843943,236.27727572843943,591.5382342235043
220,0,1122.7081569606112,263.24756430024587,7.10880572287033,58.657910824323565,-84.29300691458403,-12.2900723539021,10.459039805104464,10.459039805104464,9.740111285754674,261.27727572843946,261.27727572843946,691.5382342235043
221,0,1124.6634206547553,260.43779740309304,6.699136644406927,58.657910824323565,-84.29300691458403,-12.2900723539021,13.474801883395827,13.474801883395827,14.938977527889149,286.27727572843946,286.27727572843946,791.5382342235043
222,0,1126.6186843488995,257.6280305059402,6.289467565943524,58.657910824323565,-84.29300691458403,-12.2900723539021,17.09895790775039,17.09895790775039,21.78570651274252,311.27727572843946,311.27727572843946,891.5382342235043
223,0,1128.5739480430436,254.81826360878742,5.879798487480121,58.657910824323565,-84.29300691458403,-12.2900723539021,21.387063433723704,21.387063433723704,30.502520462537014,336.27727572843946,336.27727572843946,991.5382342235043
224,0,1130.5292117371878,252.00849671163462,5.470129409016718,58.657910824323565,-84.29300691458403,-12.2900723539021,26.394674016871335,26.394674016871335,41.31164159949485,361.27727572843946,361.27727572843946,1091.5382342235043
225,0,1132.484475431332,249.19872981448182,5.060460330553315,58.657910824323565,-84.29300691458403,-12.2900723539021,32.17734521274883,32.17734521274883,54.43529214583825,386.27727572843946,386.27727572843946,1191.5382342235043
226,0,1134.439739125476,246.38896291732902,4.650791252089912,58.657910824323565,-84.29300691458403,-12.2900723539021,38.79063257691175,38.79063257691175,70.09569432378943,411.27727572843946,411.27727572843946,1291.5382342235043
227,0,1136.3950028196202,243.57919602017623,4.2411221736265095,58.657910824323565,-84.29300691458403,-12.2900723539021,46.290091664915636,46.290091664915636,88.51507035557063,436.27727572843946,436.27727572843946,1391.5382342235043
228,0,1138.3502665137644,240.76942912302343,3.831453095163106,58.657910824323565,-84.29300691458403,-12.2900723539021,54.731278032316055,54.731278032316055,109.91564246340405,461.27727572843946,461.27727572843946,1491.5382342235043
229,0,1140.3055302079085,237.95966222587063,3.4217840166997027,58.657910824323565,-84.29300691458403,-12.2900723539021,64.16974723466856,64.16974723466856,134.51963286951192,486.27727572843946,486.27727572843946,1591.5382342235043
230,0,1142.2607939020527,235.14989532871783,3.0121149382362993,58.657910824323565,-84.29300691458403,-12.2900723539021,74.66105482752872,74.66105482752872,162.5492637961165,511.27727572843946,511.27727572843946,1691.5382342235043
231,0,1144.2160575961968,232.34012843156503,2.602445859772896,58.657910824323565,-84.29300691458403,-12.2900723539021,86.26075636645207,86.26075636645207,194.22675746543996,536.2772757284395,536.2772757284395,1791.5382342235043
232,0,1146.171321290341,229.53036153441224,2.1927767813094925,58.657910824323565,-84.29300691458403,-12.2900723539021,99.02440740699419,99.02440740699419,229.77433609970456,561.2772757284395,561.2772757284395,1891.5382342235043
233,0,1148.1265849844851,226.72059463725944,1.783107702846089,58.657910824323565,-84.29300691458403,-12.2900723539021,113.0075635047106,113.0075635047106,269.4142219211325,586.2772757284395,586.2772757284395,1991.5382342235043
234,0,1150.0818486786293,223.91082774010664,1.3734386243826857,58.657910824323565,-84.29300691458403,-12.2900723539021,128.2657802151569,128.2657802151569,313.36863715194596,611.2772757284395,611.2772757284395,2091.5382342235043
235,0,1152.0371123727734,221.10106084295384,0.9637695459192823,58.657910824323565,-84.29300691458403,-12.2900723539021,144.8546130938886,144.8546130938886,361.8598040143672,636.2772757284395,636.2772757284395,2191.5382342235043
236,0,1153.9923760669176,218.29129394580104,0.5541004674558789,58.657910824323565,-84.29300691458403,-12.2900723539021,162.82961769646127,162.82961769646127,415.1099447306185,661.2772757284395,661.2772757284395,2291.5382342235043
237,0,1155.9476397610617,215.48152704864825,0.1444313889924756,58.657910824323565,-84.29300691458403,-12.2900723539021,182.24634957843048,182.24634957843048,473.34128152292203,686.2772757284395,686.2772757284395,2391.5382342235043
238,0,1157.902903455206,212.67176015149545,-0.26523768947092774,58.657910824323565,-84.29300691458403,-12.2900723539021,203.16036429535177,203.16036429535177,536.7760366135,711.2772757284395,711.2772757284395,2491.5382342235043
239,0,1159.85816714935,209.86199325434265,-0.674906767934331,58.657910824323565,-84.29300691458403,-12.2900723539021,225.6272174027807,225.6272174027807,605.6364322245746,736.2772757284395,736.2772757284395,2591.5382342235043
240,0,1161.8134308434942,207.05222635718985,-1.0845758463977344,58.657910824323565,-84.29300691458403,-12.2900723539021,249.70246445627282,249.70246445627282,680.1446905783681,761.2772757284395,761.2772757284395,2691.5382342235043
241,0,1163.7686945376383,204.24245946003705,-1.4942449248611378,58.657910824323565,-84.29300691458403,-12.2900723539021,275.44166101138376,275.44166101138376,760.5230338971028,786.2772757284395,786.2772757284395,2791.5382342235043
242,0,1165.7239582317825,201.43269256288426,-1.9039140033245412,58.657910824323565,-84.29300691458403,-12.2900723539021,302.9003626236689,302.9003626236689,846.9936844030008,811.2772757284395,811.2772757284395,2891.5382342235043
243,0,1167.6792219259266,198.62292566573146,-2.3135830817879444,58.657910824323565,-84.29300691458403,-12.2900723539021,332.13412484868394,332.13412484868394,939.7788643182843,836.2772757284395,836.2772757284395,2991.5382342235043
244,0,1169.6344856200708,195.81315876857866,-2.7232521602513478,58.657910824323565,-84.29300691458403,-12.2900723539021,363.1985032419844,363.1985032419844,1039.1007958651755,861.2772757284395,861.2772757284395,3091.5382342235043
245,0,1171.589749314215,193.00339187142586,-3.132921238714751,58.657910824323565,-84.29300691458403,-12.2900723539021,396.14905335912584,396.14905335912584,1145.181701265897,886.2772757284395,886.2772757284395,3191.5382342235043
246,0,1173.545013008359,190.19362497427306,-3.5425903171781545,58.657910824323565,-84.29300691458403,-12.2900723539021,431.04133075566386,431.04133075566386,1258.2438027426706,911.2772757284395,911.2772757284395,3291.5382342235043
247,0,1175.5002767025032,187.38385807712027,-3.952259395641558,58.657910824323565,-84.29300691458403,-12.2900723539021,467.93089098715393,467.93089098715393,1378.5093225177188,936.2772757284395,936.2772757284395,3391.5382342235043
248,0,1177.4555403966474,184.57409117996747,-4.361928474104961,58.657910824323565,-84.29300691458403,-12.2900723539021,506.87328960915164,506.87328960915164,1506.2004828132635,961.2772757284395,961.2772757284395,3491.5382342235043
249,0,1179.4108040907915,181.76432428281467,-4.771597552568364,58.657910824323565,-84.29300691458403,-12.2900723539021,547.9240821772125,547.9240821772125,1641.5395058515273,986.2772757284395,986.2772757284395,3591.5382342235043
250,0,1181.3660677849357,178.95455738566187,-5.181266631031767,58.657910824323565,-84.29300691458403,-12.2900723539021,591.1388242468922,591.1388242468922,1784.7486138547322,1011.2772757284395,1011.2772757284395,3691.5382342235043
251,0,1183.3213314790798,176.14479048850907,-5.59093570949517,58.657910824323565,-84.29300691458403,-12.2900723539021,636.5730713737463,636.5730713737463,1936.0500290451002,1036.2772757284395,1036.2772757284395,3791.5382342235043
252,0,1185.276595173224,173.33502359135628,-6.000604787958573,58.657910824323565,-84.29300691458403,-12.2900723539021,684.2823791133302,684.2823791133302,2095.6659736448537,1061.2772757284395,1061.2772757284395,3891.5382342235043
253,0,1187.2318588673681,170.52525669420348,-6.410273866421976,58.657910824323565,-84.29300691458403,-12.2900723539021,734.3223030211994,734.3223030211994,2263.818669876215,1086.2772757284395,1086.2772757284395,3991.5382342235043
254,0,1189.1871225615123,167.71548979705068,-6.819942944885379,58.657910824323565,-84.29300691458403,-12.2900723539021,786.7483986529097,786.7483986529097,2440.7303399614066,1111.2772757284395,1111.2772757284395,4091.5382342235043
255,0,1191.1423862556564,164.90572289989788,-7.229612023348782,58.657910824323565,-84.29300691458403,-12.2900723539021,841.6162215640165,841.6162215640165,2626.62320612265,1136.2772757284395,1136.2772757284395,4191.538234223504
256,0,1193.0976499498006,162.09595600274508,-7.639281101812185,58.657910824323565,-84.29300691458403,-12.2900723539021,898.9813273100755,898.9813273100755,2821.7194905821684,1161.2772757284395,1161.2772757284395,4291.538234223504
257,0,1195.0529136439447,159.28618910559229,-8.048950180275588,58.657910824323565,-84.29300691458403,-12.2900723539021,958.899271446642,958.899271446642,3026.241415562183,1186.2772757284395,1186.2772757284395,4391.538234223504
258,0,1197.008177338089,156.4764222084395,-8.458619258738992,58.657910824323565,-84.29300691458403,-12.2900723539021,1021.4256095292718,1021.4256095292718,3240.4112032849166,1211.2772757284395,1211.2772757284395,4491.538234223504
259,0,1198.963441032233,153.6666553112867,-8.868288337202396,58.657910824323565,-84.29300691458403,-12.2900723539021,1086.61589711352,1086.61589711352,3464.4510759725913,1236.2772757284395,1236.2772757284395,4591.538234223504
260,0,1200.9187047263772,150.8568884141339,-9.2779574156658,58.657910824323565,-84.29300691458403,-12.2900723539021,1154.525689754943,1154.525689754943,3698.5832558474294,1261.2772757284395,1261.2772757284395,4691.538234223504
261,0,1202.8739684205214,148.0471215169811,-9.687626494129203,58.657910824323565,-84.29300691458403,-12.2900723539021,1225.2105430090955,1225.2105430090955,3943.029965131653,1286.2772757284395,1286.2772757284395,4791.538234223504
262,0,1204.8292321146655,145.2373546198283,-10.097295572592607,58.657910824323565,-84.29300691458403,-12.2900723539021,1298.7260124315335,1298.7260124315335,4198.013426047485,1311.2772757284395,1311.2772757284395,4891.538234223504
263,0,1206.7844958088097,142.4275877226755,-10.50696465105601,58.657910824323565,-84.29300691458403,-12.2900723539021,1375.1276535778125,1375.1276535778125,4463.755860817147,1336.2772757284395,1336.2772757284395,4991.538234223504
264,0,1208.7397595029538,139.6178208255227,-10.916633729519415,58.657910824323565,-84.29300691458403,-12.2900723539021,1454.471022003488,1454.471022003488,4740.47949166286,1361.2772757284395,1361.2772757284395,5091.538234223504
265,0,1210.695023197098,136.8080539283699,-11.326302807982819,58.657910824323565,-84.29300691458403,-12.2900723539021,1536.8116732641158,1536.8116732641158,5028.406540806848,1386.2772757284395,1386.2772757284395,5191.538234223504
266,0,1212.650286891242,133.9982870312171,-11.735971886446222,58.657910824323565,-84.29300691458403,-12.2900723539021,1622.205162915251,1622.205162915251,5327.7592304713335,1411.2772757284395,1411.2772757284395,5291.538234223504
